dataset,method,mode,target,dim,split,run,n_train,n_test,n_train_nonfinite,n_test_nonfinite,train_pos_ratio,test_pos_ratio,average_precision,roc_auc,precision,recall,f1
luad,POME,combined,Progression Free Status,128,4,0,411,103,0,0,0.4014598540145985,0.4174757281553398,0.6160595205136368,0.6891472868217053,0.5384615384615384,0.6511627906976745,0.5894736842105263
luad,POME,combined,Progression Free Status,128,4,1,411,103,0,0,0.4014598540145985,0.4174757281553398,0.6197935009380684,0.7147286821705426,0.6,0.1395348837209302,0.2264150943396226
luad,POME,combined,Progression Free Status,128,4,2,411,103,0,0,0.4014598540145985,0.4174757281553398,0.5456625590964939,0.672093023255814,0.375,0.0697674418604651,0.1176470588235294
luad,POME,combined,Progression Free Status,128,4,3,411,103,0,0,0.4014598540145985,0.4174757281553398,0.569640403453366,0.6771317829457364,0.625,0.3488372093023256,0.4477611940298507
luad,POME,combined,Progression Free Status,128,4,4,411,103,0,0,0.4014598540145985,0.4174757281553398,0.5315438581874945,0.6496124031007752,0.4361702127659574,0.9534883720930232,0.5985401459854015
luad,POME,combined,Progression Free Status,128,5,0,414,100,0,0,0.4202898550724637,0.34,0.5107815362735848,0.6871657754010696,0.5263157894736842,0.2941176470588235,0.3773584905660377
luad,POME,combined,Progression Free Status,128,5,1,414,100,0,0,0.4202898550724637,0.34,0.4399849789730847,0.6176470588235294,0.4545454545454545,0.5882352941176471,0.5128205128205128
luad,POME,combined,Progression Free Status,128,5,2,414,100,0,0,0.4202898550724637,0.34,0.4219134500202063,0.6118538324420677,0.44,0.6470588235294118,0.5238095238095238
luad,POME,combined,Progression Free Status,128,5,3,414,100,0,0,0.4202898550724637,0.34,0.505661671489228,0.7098930481283423,0.625,0.4411764705882353,0.5172413793103449
luad,POME,combined,Progression Free Status,128,5,4,414,100,0,0,0.4202898550724637,0.34,0.4671055751522768,0.6617647058823529,0.4782608695652174,0.3235294117647059,0.3859649122807017
luad,POME,combined,Progression Free Status,128,6,0,412,102,0,0,0.3980582524271844,0.4313725490196078,0.517459609998255,0.6445924764890282,0.5,0.0227272727272727,0.0434782608695652
luad,POME,combined,Progression Free Status,128,6,1,412,102,0,0,0.3980582524271844,0.4313725490196078,0.51828360571185,0.6418495297805642,0.5384615384615384,0.3181818181818182,0.4
luad,POME,combined,Progression Free Status,128,6,2,412,102,0,0,0.3980582524271844,0.4313725490196078,0.4735767738236181,0.5693573667711599,0.5,0.0227272727272727,0.0434782608695652
luad,POME,combined,Progression Free Status,128,6,3,412,102,0,0,0.3980582524271844,0.4313725490196078,0.5443728654671162,0.609717868338558,0.5,0.0909090909090909,0.1538461538461538
luad,POME,combined,Progression Free Status,128,6,4,412,102,0,0,0.3980582524271844,0.4313725490196078,0.5060176624716854,0.6508620689655172,0.3888888888888889,0.1590909090909091,0.2258064516129032
luad,POME,combined,Progression Free Status,128,7,0,415,99,0,0,0.3951807228915662,0.4444444444444444,0.5828150797271541,0.6000000000000001,0.8,0.0909090909090909,0.1632653061224489
luad,POME,combined,Progression Free Status,128,7,1,415,99,0,0,0.3951807228915662,0.4444444444444444,0.5938835769491799,0.6429752066115704,0.7142857142857143,0.1136363636363636,0.196078431372549
luad,POME,combined,Progression Free Status,128,7,2,415,99,0,0,0.3951807228915662,0.4444444444444444,0.6275004792579173,0.6685950413223141,0.75,0.0681818181818181,0.125
luad,POME,combined,Progression Free Status,128,7,3,415,99,0,0,0.3951807228915662,0.4444444444444444,0.6777033140231202,0.7289256198347107,0.875,0.1590909090909091,0.2692307692307692
luad,POME,combined,Progression Free Status,128,7,4,415,99,0,0,0.3951807228915662,0.4444444444444444,0.5710384734896546,0.6392561983471075,0.5384615384615384,0.1590909090909091,0.2456140350877192
luad,POME,combined,Progression Free Status,128,8,0,414,100,0,0,0.3985507246376811,0.43,0.604697568881531,0.6340269277845777,0.54,0.627906976744186,0.5806451612903226
luad,POME,combined,Progression Free Status,128,8,1,414,100,0,0,0.3985507246376811,0.43,0.5588534923396719,0.6466748266013871,0.5789473684210527,0.2558139534883721,0.3548387096774194
luad,POME,combined,Progression Free Status,128,8,2,414,100,0,0,0.3985507246376811,0.43,0.4841418567576183,0.6005711954304366,0.5510204081632653,0.627906976744186,0.5869565217391305
luad,POME,combined,Progression Free Status,128,8,3,414,100,0,0,0.3985507246376811,0.43,0.556149506996753,0.6348429212566299,0.4666666666666667,0.1627906976744186,0.2413793103448276
luad,POME,combined,Progression Free Status,128,8,4,414,100,0,0,0.3985507246376811,0.43,0.5037580048256831,0.5381476948184415,0.6666666666666666,0.0465116279069767,0.0869565217391304
luad,POME,combined,Progression Free Status,128,9,0,413,101,0,0,0.3801452784503632,0.504950495049505,0.5788917617666063,0.6090196078431372,0.4,0.0392156862745098,0.0714285714285714
luad,POME,combined,Progression Free Status,128,9,1,413,101,0,0,0.3801452784503632,0.504950495049505,0.7542986067802594,0.7258823529411764,0.8571428571428571,0.2352941176470588,0.3692307692307692
luad,POME,combined,Progression Free Status,128,9,2,413,101,0,0,0.3801452784503632,0.504950495049505,0.6218365178786279,0.6329411764705882,0.75,0.0588235294117647,0.109090909090909
luad,POME,combined,Progression Free Status,128,9,3,413,101,0,0,0.3801452784503632,0.504950495049505,0.7887924823467706,0.7431372549019607,0.56,0.8235294117647058,0.6666666666666666
luad,POME,combined,Progression Free Status,128,9,4,413,101,0,0,0.3801452784503632,0.504950495049505,0.7231854875954927,0.7184313725490195,0.6229508196721312,0.7450980392156863,0.6785714285714286
luad,POME,numeric_only,DSS Status,64,0,0,381,97,0,0,0.2467191601049868,0.2061855670103092,0.2375831165602627,0.5707792207792208,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,0,1,381,97,0,0,0.2467191601049868,0.2061855670103092,0.3583702154366788,0.7025974025974026,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,0,2,381,97,0,0,0.2467191601049868,0.2061855670103092,0.2216035893178474,0.5487012987012987,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,0,3,381,97,0,0,0.2467191601049868,0.2061855670103092,0.2397405792059597,0.5577922077922078,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,0,4,381,97,0,0,0.2467191601049868,0.2061855670103092,0.2284498801426121,0.5454545454545454,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,1,0,385,93,0,0,0.2415584415584415,0.2258064516129032,0.3272994503712585,0.5357142857142857,1.0,0.0476190476190476,0.0909090909090909
luad,POME,numeric_only,DSS Status,64,1,1,385,93,0,0,0.2415584415584415,0.2258064516129032,0.3492337822557824,0.5674603174603174,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,1,2,385,93,0,0,0.2415584415584415,0.2258064516129032,0.2730619103425764,0.5582010582010583,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,1,3,385,93,0,0,0.2415584415584415,0.2258064516129032,0.4586779830002593,0.5912698412698413,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,1,4,385,93,0,0,0.2415584415584415,0.2258064516129032,0.3832208642315055,0.6005291005291006,1.0,0.0476190476190476,0.0909090909090909
luad,POME,numeric_only,DSS Status,64,2,0,383,95,0,0,0.2349869451697128,0.2526315789473684,0.4223134093217802,0.6948356807511737,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,2,1,383,95,0,0,0.2349869451697128,0.2526315789473684,0.3893685425601929,0.6954225352112676,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,2,2,383,95,0,0,0.2349869451697128,0.2526315789473684,0.3653826030253552,0.6255868544600939,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,2,3,383,95,0,0,0.2349869451697128,0.2526315789473684,0.4434182703185407,0.7376760563380281,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,2,4,383,95,0,0,0.2349869451697128,0.2526315789473684,0.3495043161228376,0.6320422535211268,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,3,0,378,100,0,0,0.2301587301587301,0.27,0.3188763490986284,0.5915778792491122,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,3,1,378,100,0,0,0.2301587301587301,0.27,0.2980790294634001,0.5180111618467782,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,3,2,378,100,0,0,0.2301587301587301,0.27,0.32847753947089,0.5228310502283104,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,3,3,378,100,0,0,0.2301587301587301,0.27,0.3583927733961994,0.5509893455098935,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,3,4,378,100,0,0,0.2301587301587301,0.27,0.3340872390402701,0.5951293759512938,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,4,0,384,94,0,0,0.2291666666666666,0.2765957446808511,0.4645583927142852,0.7245475113122172,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,4,1,384,94,0,0,0.2291666666666666,0.2765957446808511,0.3474295448281862,0.4779411764705882,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,4,2,384,94,0,0,0.2291666666666666,0.2765957446808511,0.4165826770206886,0.6470588235294117,1.0,0.0384615384615384,0.074074074074074
luad,POME,numeric_only,DSS Status,64,4,3,384,94,0,0,0.2291666666666666,0.2765957446808511,0.3301887611611448,0.5961538461538461,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,4,4,384,94,0,0,0.2291666666666666,0.2765957446808511,0.4268908521813662,0.7200226244343891,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,5,0,386,92,0,0,0.2564766839378238,0.1630434782608695,0.422535557164485,0.7480519480519481,1.0,0.0666666666666666,0.125
luad,POME,numeric_only,DSS Status,64,5,1,386,92,0,0,0.2564766839378238,0.1630434782608695,0.3043457712526458,0.7454545454545455,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,5,2,386,92,0,0,0.2564766839378238,0.1630434782608695,0.2359490550499031,0.5207792207792207,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,5,3,386,92,0,0,0.2564766839378238,0.1630434782608695,0.2931035987419381,0.6987012987012987,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,5,4,386,92,0,0,0.2564766839378238,0.1630434782608695,0.202720356688467,0.5922077922077922,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,6,0,382,96,0,0,0.2356020942408377,0.25,0.2572584435449839,0.4635416666666667,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,6,1,382,96,0,0,0.2356020942408377,0.25,0.3368365903905331,0.6429398148148149,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,6,2,382,96,0,0,0.2356020942408377,0.25,0.3543617757183983,0.615162037037037,0.5,0.0833333333333333,0.1428571428571428
luad,POME,numeric_only,DSS Status,64,6,3,382,96,0,0,0.2356020942408377,0.25,0.2647669150821772,0.5133101851851852,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,6,4,382,96,0,0,0.2356020942408377,0.25,0.356224028960068,0.615162037037037,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,7,0,385,93,0,0,0.2389610389610389,0.2365591397849462,0.3274162755673403,0.5793854033290653,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,7,1,385,93,0,0,0.2389610389610389,0.2365591397849462,0.4691542771805969,0.6594110115236876,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,7,2,385,93,0,0,0.2389610389610389,0.2365591397849462,0.560925257993661,0.822663252240717,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,7,3,385,93,0,0,0.2389610389610389,0.2365591397849462,0.2266485757918085,0.498719590268886,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,7,4,385,93,0,0,0.2389610389610389,0.2365591397849462,0.2844581265049781,0.5857874519846351,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,8,0,387,91,0,0,0.2351421188630491,0.2527472527472527,0.3231487118535581,0.6265984654731458,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,8,1,387,91,0,0,0.2351421188630491,0.2527472527472527,0.352513711401848,0.6355498721227621,0.4,0.0869565217391304,0.1428571428571428
luad,POME,numeric_only,DSS Status,64,8,2,387,91,0,0,0.2351421188630491,0.2527472527472527,0.3883656156108518,0.6898976982097187,1.0,0.0434782608695652,0.0833333333333333
luad,POME,numeric_only,DSS Status,64,8,3,387,91,0,0,0.2351421188630491,0.2527472527472527,0.3900118802181876,0.6790281329923273,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,8,4,387,91,0,0,0.2351421188630491,0.2527472527472527,0.4191472192012073,0.65153452685422,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,9,0,383,95,0,0,0.2114882506527415,0.3473684210526316,0.4978336768923725,0.6363636363636365,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,9,1,383,95,0,0,0.2114882506527415,0.3473684210526316,0.4591179572282725,0.6202346041055719,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,9,2,383,95,0,0,0.2114882506527415,0.3473684210526316,0.4780403303909378,0.6593352883675465,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,9,3,383,95,0,0,0.2114882506527415,0.3473684210526316,0.4308979952670265,0.626099706744868,0.0,0.0,0.0
luad,POME,numeric_only,DSS Status,64,9,4,383,95,0,0,0.2114882506527415,0.3473684210526316,0.4405173095405679,0.6275659824046921,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,0,0,243,61,0,0,0.3086419753086419,0.2295081967213114,0.3015572571852171,0.5683890577507599,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,0,1,243,61,0,0,0.3086419753086419,0.2295081967213114,0.2169810782766129,0.4224924012158055,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,0,2,243,61,0,0,0.3086419753086419,0.2295081967213114,0.3918533302026191,0.5623100303951368,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,0,3,243,61,0,0,0.3086419753086419,0.2295081967213114,0.2943700944207479,0.5638297872340425,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,0,4,243,61,0,0,0.3086419753086419,0.2295081967213114,0.2891388096278117,0.5197568389057751,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,1,0,245,59,0,0,0.310204081632653,0.2203389830508474,0.5390145443738065,0.7140468227424749,1.0,0.0769230769230769,0.1428571428571428
luad,POME,numeric_only,Disease Free Status,64,1,1,245,59,0,0,0.310204081632653,0.2203389830508474,0.397157422745067,0.5685618729096991,1.0,0.1538461538461538,0.2666666666666666
luad,POME,numeric_only,Disease Free Status,64,1,2,245,59,0,0,0.310204081632653,0.2203389830508474,0.4011902300728185,0.6137123745819397,0.6666666666666666,0.1538461538461538,0.25
luad,POME,numeric_only,Disease Free Status,64,1,3,245,59,0,0,0.310204081632653,0.2203389830508474,0.3249855414201458,0.6688963210702341,0.4444444444444444,0.3076923076923077,0.3636363636363636
luad,POME,numeric_only,Disease Free Status,64,1,4,245,59,0,0,0.310204081632653,0.2203389830508474,0.4331355920065597,0.617056856187291,1.0,0.0769230769230769,0.1428571428571428
luad,POME,numeric_only,Disease Free Status,64,2,0,241,63,0,0,0.2780082987551867,0.3492063492063492,0.492473066793532,0.6097560975609756,1.0,0.0454545454545454,0.0869565217391304
luad,POME,numeric_only,Disease Free Status,64,2,1,241,63,0,0,0.2780082987551867,0.3492063492063492,0.5296447431712091,0.5753880266075388,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,2,2,241,63,0,0,0.2780082987551867,0.3492063492063492,0.435112232012677,0.5432372505543237,1.0,0.0454545454545454,0.0869565217391304
luad,POME,numeric_only,Disease Free Status,64,2,3,241,63,0,0,0.2780082987551867,0.3492063492063492,0.516348016895774,0.5764966740576496,1.0,0.0454545454545454,0.0869565217391304
luad,POME,numeric_only,Disease Free Status,64,2,4,241,63,0,0,0.2780082987551867,0.3492063492063492,0.4425704128007941,0.5975609756097561,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,3,0,244,60,0,0,0.2827868852459016,0.3333333333333333,0.4110893627405157,0.57375,0.3333333333333333,0.05,0.0869565217391304
luad,POME,numeric_only,Disease Free Status,64,3,1,244,60,0,0,0.2827868852459016,0.3333333333333333,0.416583332388835,0.59625,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,3,2,244,60,0,0,0.2827868852459016,0.3333333333333333,0.4080394911964593,0.5331250000000001,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,3,3,244,60,0,0,0.2827868852459016,0.3333333333333333,0.4026966844444212,0.5275,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,3,4,244,60,0,0,0.2827868852459016,0.3333333333333333,0.4254402699883089,0.6,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,4,0,244,60,0,0,0.3114754098360656,0.2166666666666666,0.241002053051185,0.4468085106382978,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,4,1,244,60,0,0,0.3114754098360656,0.2166666666666666,0.2776556344095127,0.4844517184942717,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,4,2,244,60,0,0,0.3114754098360656,0.2166666666666666,0.2451404022296256,0.5139116202945991,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,4,3,244,60,0,0,0.3114754098360656,0.2166666666666666,0.3207148629378912,0.5630114566284778,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,4,4,244,60,0,0,0.3114754098360656,0.2166666666666666,0.2462247621589239,0.5073649754500819,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,5,0,243,61,0,0,0.3004115226337449,0.2622950819672131,0.2792386710135182,0.5111111111111112,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,5,1,243,61,0,0,0.3004115226337449,0.2622950819672131,0.368761023184397,0.5763888888888888,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,5,2,243,61,0,0,0.3004115226337449,0.2622950819672131,0.2992658578661287,0.4916666666666666,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,5,3,243,61,0,0,0.3004115226337449,0.2622950819672131,0.5335854206364733,0.6444444444444445,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,5,4,243,61,0,0,0.3004115226337449,0.2622950819672131,0.4688134356045941,0.663888888888889,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,6,0,242,62,0,0,0.2768595041322314,0.3548387096774194,0.3740906220299944,0.5340909090909092,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,6,1,242,62,0,0,0.2768595041322314,0.3548387096774194,0.3893912122650655,0.4556818181818181,1.0,0.0454545454545454,0.0869565217391304
luad,POME,numeric_only,Disease Free Status,64,6,2,242,62,0,0,0.2768595041322314,0.3548387096774194,0.3459601556069713,0.421590909090909,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,6,3,242,62,0,0,0.2768595041322314,0.3548387096774194,0.3785028144872848,0.5034090909090909,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,6,4,242,62,0,0,0.2768595041322314,0.3548387096774194,0.3621923371639504,0.475,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,7,0,248,56,0,0,0.2862903225806452,0.3214285714285714,0.3786896831585131,0.5219298245614035,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,7,1,248,56,0,0,0.2862903225806452,0.3214285714285714,0.3762314696710483,0.5438596491228069,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,7,2,248,56,0,0,0.2862903225806452,0.3214285714285714,0.4175871278587868,0.5935672514619882,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,7,3,248,56,0,0,0.2862903225806452,0.3214285714285714,0.3532156918631132,0.5263157894736843,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,7,4,248,56,0,0,0.2862903225806452,0.3214285714285714,0.3132951675985052,0.4839181286549708,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,8,0,248,56,0,0,0.2983870967741935,0.2678571428571428,0.4376705988420213,0.5658536585365854,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,8,1,248,56,0,0,0.2983870967741935,0.2678571428571428,0.3414758303844991,0.5983739837398374,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,8,2,248,56,0,0,0.2983870967741935,0.2678571428571428,0.2787463437319548,0.4861788617886179,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,8,3,248,56,0,0,0.2983870967741935,0.2678571428571428,0.3211988074907352,0.4959349593495935,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,8,4,248,56,0,0,0.2983870967741935,0.2678571428571428,0.3044576668483961,0.5593495934959349,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,9,0,245,59,0,0,0.273469387755102,0.3728813559322034,0.4886007443657745,0.585995085995086,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,9,1,245,59,0,0,0.273469387755102,0.3728813559322034,0.376638785216927,0.5208845208845208,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,9,2,245,59,0,0,0.273469387755102,0.3728813559322034,0.4283024375459427,0.5552825552825553,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,9,3,245,59,0,0,0.273469387755102,0.3728813559322034,0.4842597439762858,0.6117936117936118,0.0,0.0,0.0
luad,POME,numeric_only,Disease Free Status,64,9,4,245,59,0,0,0.273469387755102,0.3728813559322034,0.4765921223172137,0.6240786240786241,0.5,0.0909090909090909,0.1538461538461538
luad,POME,numeric_only,Progression Free Status,64,0,0,412,102,0,0,0.4150485436893203,0.3627450980392157,0.3564916363790633,0.4644490644490644,0.3636363636363636,0.1081081081081081,0.1666666666666666
luad,POME,numeric_only,Progression Free Status,64,0,1,412,102,0,0,0.4150485436893203,0.3627450980392157,0.3838763096488037,0.4948024948024948,0.2,0.054054054054054,0.0851063829787234
luad,POME,numeric_only,Progression Free Status,64,0,2,412,102,0,0,0.4150485436893203,0.3627450980392157,0.4379099181331883,0.5417879417879418,0.4444444444444444,0.1081081081081081,0.1739130434782608
luad,POME,numeric_only,Progression Free Status,64,0,3,412,102,0,0,0.4150485436893203,0.3627450980392157,0.4116288768814599,0.4731808731808731,0.3181818181818182,0.1891891891891892,0.2372881355932203
luad,POME,numeric_only,Progression Free Status,64,0,4,412,102,0,0,0.4150485436893203,0.3627450980392157,0.355355518082829,0.4661122661122661,0.2222222222222222,0.054054054054054,0.0869565217391304
luad,POME,numeric_only,Progression Free Status,64,1,0,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4500711023614261,0.5012531328320802,0.5,0.131578947368421,0.2083333333333333
luad,POME,numeric_only,Progression Free Status,64,1,1,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4399607679001255,0.5204678362573099,0.4285714285714285,0.1578947368421052,0.2307692307692307
luad,POME,numeric_only,Progression Free Status,64,1,2,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4120643678145404,0.4736842105263158,0.5454545454545454,0.1578947368421052,0.2448979591836734
luad,POME,numeric_only,Progression Free Status,64,1,3,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4287157363307211,0.5781119465329991,0.3076923076923077,0.1052631578947368,0.1568627450980392
luad,POME,numeric_only,Progression Free Status,64,1,4,413,101,0,0,0.4116222760290557,0.3762376237623762,0.4796779932369943,0.5430242272347535,0.45,0.2368421052631578,0.3103448275862069
luad,POME,numeric_only,Progression Free Status,64,2,0,414,100,0,0,0.3985507246376811,0.43,0.5367675079818875,0.5964912280701755,0.6666666666666666,0.0930232558139534,0.1632653061224489
luad,POME,numeric_only,Progression Free Status,64,2,1,414,100,0,0,0.3985507246376811,0.43,0.5251570888973418,0.5895552835577316,0.75,0.0697674418604651,0.1276595744680851
luad,POME,numeric_only,Progression Free Status,64,2,2,414,100,0,0,0.3985507246376811,0.43,0.4275689506635164,0.5234598123215014,0.3333333333333333,0.0697674418604651,0.1153846153846153
luad,POME,numeric_only,Progression Free Status,64,2,3,414,100,0,0,0.3985507246376811,0.43,0.4870703499613658,0.5626274989800082,0.5,0.0465116279069767,0.0851063829787234
luad,POME,numeric_only,Progression Free Status,64,2,4,414,100,0,0,0.3985507246376811,0.43,0.414224928029937,0.5083639330885353,0.3333333333333333,0.0465116279069767,0.0816326530612244
luad,POME,numeric_only,Progression Free Status,64,3,0,411,103,0,0,0.3965936739659367,0.4368932038834951,0.4312027427788049,0.4766283524904214,0.375,0.1333333333333333,0.1967213114754098
luad,POME,numeric_only,Progression Free Status,64,3,1,411,103,0,0,0.3965936739659367,0.4368932038834951,0.4313337987987144,0.4854406130268198,0.3529411764705882,0.1333333333333333,0.1935483870967742
luad,POME,numeric_only,Progression Free Status,64,3,2,411,103,0,0,0.3965936739659367,0.4368932038834951,0.4772515940788284,0.5507662835249042,0.0,0.0,0.0
luad,POME,numeric_only,Progression Free Status,64,3,3,411,103,0,0,0.3965936739659367,0.4368932038834951,0.4095698016600365,0.4911877394636015,0.0,0.0,0.0
luad,POME,numeric_only,Progression Free Status,64,3,4,411,103,0,0,0.3965936739659367,0.4368932038834951,0.470546116687514,0.5521072796934866,0.4,0.1777777777777777,0.2461538461538461
luad,POME,numeric_only,Progression Free Status,64,4,0,411,103,0,0,0.4014598540145985,0.4174757281553398,0.4752087502614902,0.5682170542635658,0.4615384615384615,0.1395348837209302,0.2142857142857142
luad,POME,numeric_only,Progression Free Status,64,4,1,411,103,0,0,0.4014598540145985,0.4174757281553398,0.4611454840046916,0.4624031007751937,0.0,0.0,0.0
luad,POME,numeric_only,Progression Free Status,64,4,2,411,103,0,0,0.4014598540145985,0.4174757281553398,0.4334257868055493,0.5104651162790698,0.3333333333333333,0.0697674418604651,0.1153846153846153
luad,POME,numeric_only,Progression Free Status,64,4,3,411,103,0,0,0.4014598540145985,0.4174757281553398,0.4625094581419419,0.5740310077519379,0.4444444444444444,0.0930232558139534,0.1538461538461538
luad,POME,numeric_only,Progression Free Status,64,4,4,411,103,0,0,0.4014598540145985,0.4174757281553398,0.4494932670941514,0.5259689922480622,0.5,0.1395348837209302,0.2181818181818181
luad,POME,numeric_only,Progression Free Status,64,5,0,414,100,0,0,0.4202898550724637,0.34,0.3855485108708723,0.4670231729055258,0.2777777777777778,0.1470588235294117,0.1923076923076923
luad,POME,numeric_only,Progression Free Status,64,5,1,414,100,0,0,0.4202898550724637,0.34,0.3919302094995012,0.4786096256684491,0.5,0.1176470588235294,0.1904761904761904
luad,POME,numeric_only,Progression Free Status,64,5,2,414,100,0,0,0.4202898550724637,0.34,0.392730557337939,0.5381016042780749,0.0,0.0,0.0
luad,POME,numeric_only,Progression Free Status,64,5,3,414,100,0,0,0.4202898550724637,0.34,0.4439922940378537,0.57174688057041,0.75,0.088235294117647,0.1578947368421052
luad,POME,numeric_only,Progression Free Status,64,5,4,414,100,0,0,0.4202898550724637,0.34,0.408205751621489,0.5467914438502672,0.4285714285714285,0.1764705882352941,0.25
luad,POME,numeric_only,Progression Free Status,64,6,0,412,102,0,0,0.3980582524271844,0.4313725490196078,0.4189863018172919,0.4474921630094044,0.5714285714285714,0.0909090909090909,0.1568627450980392
luad,POME,numeric_only,Progression Free Status,64,6,1,412,102,0,0,0.3980582524271844,0.4313725490196078,0.4093303465193922,0.4631661442006269,0.3125,0.1136363636363636,0.1666666666666666
luad,POME,numeric_only,Progression Free Status,64,6,2,412,102,0,0,0.3980582524271844,0.4313725490196078,0.4603566877950704,0.4902037617554858,0.3181818181818182,0.1590909090909091,0.2121212121212121
