dataset,method,target,dim,split,run,n_train,n_test,n_train_nonfinite,n_test_nonfinite,train_pos_ratio,test_pos_ratio,average_precision,roc_auc,precision,recall,f1
luad,POME,Disease Free Status,64,0,1,243,61,0,0,0.30864197530864196,0.22950819672131148,0.22265801345097433,0.49392097264437695,0.0,0.0,0.0
luad,POME,DSS Status,64,0,1,381,97,0,0,0.24671916010498687,0.20618556701030927,0.4901618225964804,0.7844155844155843,0.6666666666666666,0.1,0.17391304347826086
luad,POME,Progression Free Status,64,0,1,412,102,0,0,0.41504854368932037,0.3627450980392157,0.5684485948928317,0.6677754677754677,0.55,0.2972972972972973,0.38596491228070173
luad,POME,Disease Free Status,64,1,1,245,59,0,0,0.31020408163265306,0.22033898305084745,0.3624567748682738,0.6187290969899666,0.3333333333333333,0.15384615384615385,0.21052631578947367
luad,POME,DSS Status,64,1,1,385,93,0,0,0.24155844155844156,0.22580645161290322,0.5355162611138412,0.7579365079365079,0.8333333333333334,0.23809523809523808,0.37037037037037035
luad,POME,Progression Free Status,64,1,1,413,101,0,0,0.4116222760290557,0.37623762376237624,0.5701101848209165,0.6737677527151212,0.6153846153846154,0.42105263157894735,0.5
luad,POME,Disease Free Status,64,2,1,241,63,0,0,0.27800829875518673,0.3492063492063492,0.5545703731658488,0.696230598669623,0.4,0.09090909090909091,0.14814814814814814
luad,POME,DSS Status,64,2,1,383,95,0,0,0.2349869451697128,0.25263157894736843,0.6364566209059024,0.767018779342723,1.0,0.20833333333333334,0.3448275862068966
luad,POME,Progression Free Status,64,2,1,414,100,0,0,0.39855072463768115,0.43,0.6668453970190125,0.7164422684618523,0.6428571428571429,0.4186046511627907,0.5070422535211268
luad,POME,Disease Free Status,64,3,1,244,60,0,0,0.2827868852459016,0.3333333333333333,0.4485634399302729,0.55875,0.5,0.1,0.16666666666666666
luad,POME,DSS Status,64,3,1,378,100,0,0,0.23015873015873015,0.27,0.4885670920423347,0.7128361237950279,0.4,0.07407407407407407,0.125
luad,POME,Progression Free Status,64,3,1,411,103,0,0,0.39659367396593675,0.4368932038834951,0.6154118646739536,0.6494252873563219,0.5714285714285714,0.35555555555555557,0.4383561643835616
luad,POME,Disease Free Status,64,4,1,244,60,0,0,0.3114754098360656,0.21666666666666667,0.3030611268678637,0.5351882160392798,1.0,0.07692307692307693,0.14285714285714285
luad,POME,DSS Status,64,4,1,384,94,0,0,0.22916666666666666,0.2765957446808511,0.49190758506194854,0.6572398190045249,0.5384615384615384,0.2692307692307692,0.358974358974359
luad,POME,Progression Free Status,64,4,1,411,103,0,0,0.40145985401459855,0.4174757281553398,0.6381778287911584,0.6709302325581394,0.6,0.4186046511627907,0.4931506849315068
luad,POME,Disease Free Status,64,5,1,243,61,0,0,0.3004115226337449,0.26229508196721313,0.5703727776709143,0.7138888888888889,1.0,0.125,0.2222222222222222
luad,POME,DSS Status,64,5,1,386,92,0,0,0.25647668393782386,0.16304347826086957,0.495727172226028,0.8086580086580086,0.5,0.3333333333333333,0.4
luad,POME,Progression Free Status,64,5,1,414,100,0,0,0.42028985507246375,0.34,0.6275634118291487,0.7009803921568626,0.5161290322580645,0.47058823529411764,0.49230769230769234
luad,POME,Disease Free Status,64,6,1,242,62,0,0,0.2768595041322314,0.3548387096774194,0.37655983647880087,0.4784090909090909,0.5,0.09090909090909091,0.15384615384615385
luad,POME,DSS Status,64,6,1,382,96,0,0,0.2356020942408377,0.25,0.36890346337732016,0.6168981481481481,0.6,0.125,0.20689655172413793
luad,POME,Progression Free Status,64,6,1,412,102,0,0,0.39805825242718446,0.43137254901960786,0.5485434149040811,0.5893416927899686,0.5185185185185185,0.3181818181818182,0.39436619718309857
luad,POME,Disease Free Status,64,7,1,248,56,0,0,0.2862903225806452,0.32142857142857145,0.3654764291605275,0.49415204678362573,0.3333333333333333,0.05555555555555555,0.09523809523809523
luad,POME,DSS Status,64,7,1,385,93,0,0,0.23896103896103896,0.23655913978494625,0.41926111055809256,0.7170294494238156,0.6,0.13636363636363635,0.2222222222222222
luad,POME,Progression Free Status,64,7,1,415,99,0,0,0.39518072289156625,0.4444444444444444,0.6172627041761587,0.6347107438016528,0.72,0.4090909090909091,0.5217391304347826
luad,POME,Disease Free Status,64,8,1,248,56,0,0,0.29838709677419356,0.26785714285714285,0.4388636471209155,0.5707317073170732,1.0,0.06666666666666667,0.125
luad,POME,DSS Status,64,8,1,387,91,0,0,0.2351421188630491,0.25274725274725274,0.44571748430441027,0.7161125319693095,0.5714285714285714,0.17391304347826086,0.26666666666666666
luad,POME,Progression Free Status,64,8,1,414,100,0,0,0.39855072463768115,0.43,0.6139979281685993,0.6226030191758466,0.5588235294117647,0.4418604651162791,0.4935064935064935
luad,POME,Disease Free Status,64,9,1,245,59,0,0,0.27346938775510204,0.3728813559322034,0.5394380642973006,0.6302211302211302,0.5,0.045454545454545456,0.08333333333333333
luad,POME,DSS Status,64,9,1,383,95,0,0,0.21148825065274152,0.3473684210526316,0.6068445085356511,0.6764418377321604,0.8,0.12121212121212122,0.21052631578947367
luad,POME,Progression Free Status,64,9,1,413,101,0,0,0.3801452784503632,0.504950495049505,0.7201288007297971,0.6776470588235294,0.7692307692307693,0.39215686274509803,0.5194805194805194
luad,POME,Disease Free Status,64,0,2,243,61,0,0,0.30864197530864196,0.22950819672131148,0.5120580503684236,0.743161094224924,0.42857142857142855,0.21428571428571427,0.2857142857142857
luad,POME,DSS Status,64,0,2,381,97,0,0,0.24671916010498687,0.20618556701030927,0.6477279876304377,0.8707792207792208,0.8333333333333334,0.25,0.38461538461538464
luad,POME,Progression Free Status,64,0,2,412,102,0,0,0.41504854368932037,0.3627450980392157,0.7179779205120975,0.797920997920998,0.7142857142857143,0.5405405405405406,0.6153846153846154
luad,POME,Disease Free Status,64,1,2,245,59,0,0,0.31020408163265306,0.22033898305084745,0.4864587587224873,0.6739130434782609,0.375,0.23076923076923078,0.2857142857142857
luad,POME,DSS Status,64,1,2,385,93,0,0,0.24155844155844156,0.22580645161290322,0.6185868035048427,0.830026455026455,0.8333333333333334,0.23809523809523808,0.37037037037037035
luad,POME,Progression Free Status,64,1,2,413,101,0,0,0.4116222760290557,0.37623762376237624,0.7165398719144048,0.8107769423558898,0.696969696969697,0.6052631578947368,0.647887323943662
luad,POME,Disease Free Status,64,2,2,241,63,0,0,0.27800829875518673,0.3492063492063492,0.5983767174923426,0.7527716186252771,0.75,0.13636363636363635,0.23076923076923078
luad,POME,DSS Status,64,2,2,383,95,0,0,0.2349869451697128,0.25263157894736843,0.774155238815522,0.8849765258215962,0.9,0.375,0.5294117647058824
luad,POME,Progression Free Status,64,2,2,414,100,0,0,0.39855072463768115,0.43,0.7766566793632644,0.8102815177478581,0.8333333333333334,0.46511627906976744,0.5970149253731343
luad,POME,Disease Free Status,64,3,2,244,60,0,0,0.2827868852459016,0.3333333333333333,0.5073814705467053,0.74875,0.2857142857142857,0.1,0.14814814814814814
luad,POME,DSS Status,64,3,2,378,100,0,0,0.23015873015873015,0.27,0.5460283899533243,0.8016235413495687,0.5,0.2222222222222222,0.3076923076923077
luad,POME,Progression Free Status,64,3,2,411,103,0,0,0.39659367396593675,0.4368932038834951,0.6412144017818207,0.7455938697318008,0.71875,0.5111111111111111,0.5974025974025974
luad,POME,Disease Free Status,64,4,2,244,60,0,0,0.3114754098360656,0.21666666666666667,0.45105584897538464,0.7643207855973814,0.3333333333333333,0.23076923076923078,0.2727272727272727
luad,POME,DSS Status,64,4,2,384,94,0,0,0.22916666666666666,0.2765957446808511,0.5054051123190934,0.7777149321266968,0.5555555555555556,0.38461538461538464,0.45454545454545453
luad,POME,Progression Free Status,64,4,2,411,103,0,0,0.40145985401459855,0.4174757281553398,0.7011726341933309,0.8131782945736434,0.6904761904761905,0.6744186046511628,0.6823529411764706
luad,POME,Disease Free Status,64,5,2,243,61,0,0,0.3004115226337449,0.26229508196721313,0.5686808217211542,0.7861111111111111,0.42857142857142855,0.1875,0.2608695652173913
luad,POME,DSS Status,64,5,2,386,92,0,0,0.25647668393782386,0.16304347826086957,0.6115225632426915,0.8606060606060606,0.625,0.3333333333333333,0.43478260869565216
luad,POME,Progression Free Status,64,5,2,414,100,0,0,0.42028985507246375,0.34,0.7458429372038771,0.8311051693404634,0.625,0.5882352941176471,0.6060606060606061
luad,POME,Disease Free Status,64,6,2,242,62,0,0,0.2768595041322314,0.3548387096774194,0.5566661539321214,0.7147727272727273,0.5,0.22727272727272727,0.3125
luad,POME,DSS Status,64,6,2,382,96,0,0,0.2356020942408377,0.25,0.44884400226051213,0.7314814814814814,0.6,0.25,0.35294117647058826
luad,POME,Progression Free Status,64,6,2,412,102,0,0,0.39805825242718446,0.43137254901960786,0.6574031348025642,0.734717868338558,0.6153846153846154,0.5454545454545454,0.5783132530120482
luad,POME,Disease Free Status,64,7,2,248,56,0,0,0.2862903225806452,0.32142857142857145,0.414622128029969,0.6739766081871346,0.25,0.1111111111111111,0.15384615384615385
luad,POME,DSS Status,64,7,2,385,93,0,0,0.23896103896103896,0.23655913978494625,0.5822070811334935,0.8354673495518565,0.8,0.18181818181818182,0.2962962962962963
luad,POME,Progression Free Status,64,7,2,415,99,0,0,0.39518072289156625,0.4444444444444444,0.6481644078836749,0.7648760330578512,0.6875,0.5,0.5789473684210527
luad,POME,Disease Free Status,64,8,2,248,56,0,0,0.29838709677419356,0.26785714285714285,0.45504555139849256,0.7365853658536584,0.4166666666666667,0.3333333333333333,0.37037037037037035
luad,POME,DSS Status,64,8,2,387,91,0,0,0.2351421188630491,0.25274725274725274,0.5188635044823887,0.8120204603580563,0.6153846153846154,0.34782608695652173,0.4444444444444444
luad,POME,Progression Free Status,64,8,2,414,100,0,0,0.39855072463768115,0.43,0.654237016862776,0.773969808241534,0.6842105263157895,0.6046511627906976,0.6419753086419753
luad,POME,Disease Free Status,64,9,2,245,59,0,0,0.27346938775510204,0.3728813559322034,0.6554540780884055,0.7506142506142507,0.5714285714285714,0.18181818181818182,0.27586206896551724
luad,POME,DSS Status,64,9,2,383,95,0,0,0.21148825065274152,0.3473684210526316,0.6924718044469858,0.761485826001955,1.0,0.24242424242424243,0.3902439024390244
luad,POME,Progression Free Status,64,9,2,413,101,0,0,0.3801452784503632,0.504950495049505,0.7698022811772486,0.7376470588235294,0.7647058823529411,0.5098039215686274,0.611764705882353
luad,POME,Disease Free Status,64,0,3,243,61,0,0,0.30864197530864196,0.22950819672131148,0.6612423005399372,0.8085106382978724,0.75,0.21428571428571427,0.3333333333333333
luad,POME,DSS Status,64,0,3,381,97,0,0,0.24671916010498687,0.20618556701030927,0.42737916454618297,0.7532467532467533,1.0,0.05,0.09523809523809523
luad,POME,Progression Free Status,64,0,3,412,102,0,0,0.41504854368932037,0.3627450980392157,0.623859131815681,0.7563409563409563,0.6060606060606061,0.5405405405405406,0.5714285714285714
luad,POME,Disease Free Status,64,1,3,245,59,0,0,0.31020408163265306,0.22033898305084745,0.37934432110004457,0.6438127090301003,0.5,0.23076923076923078,0.3157894736842105
luad,POME,DSS Status,64,1,3,385,93,0,0,0.24155844155844156,0.22580645161290322,0.368246905874262,0.6917989417989417,0.0,0.0,0.0
luad,POME,Progression Free Status,64,1,3,413,101,0,0,0.4116222760290557,0.37623762376237624,0.5774330658428448,0.735171261487051,0.6176470588235294,0.5526315789473685,0.5833333333333334
luad,POME,Disease Free Status,64,2,3,241,63,0,0,0.27800829875518673,0.3492063492063492,0.6907044436625889,0.7195121951219513,1.0,0.13636363636363635,0.24
luad,POME,DSS Status,64,2,3,383,95,0,0,0.2349869451697128,0.25263157894736843,0.4244216332021443,0.6572769953051644,0.5,0.041666666666666664,0.07692307692307693
luad,POME,Progression Free Status,64,2,3,414,100,0,0,0.39855072463768115,0.43,0.6809535327523566,0.7086903304773562,0.6896551724137931,0.46511627906976744,0.5555555555555556
luad,POME,Disease Free Status,64,3,3,244,60,0,0,0.2827868852459016,0.3333333333333333,0.5810460341063789,0.77,0.5,0.05,0.09090909090909091
luad,POME,DSS Status,64,3,3,378,100,0,0,0.23015873015873015,0.27,0.43088623083097166,0.7016742770167427,0.5,0.037037037037037035,0.06896551724137931
luad,POME,Progression Free Status,64,3,3,411,103,0,0,0.39659367396593675,0.4368932038834951,0.5530261577377709,0.6601532567049808,0.6086956521739131,0.3111111111111111,0.4117647058823529
luad,POME,Disease Free Status,64,4,3,244,60,0,0,0.3114754098360656,0.21666666666666667,0.3712493081054954,0.67430441898527,0.3333333333333333,0.15384615384615385,0.21052631578947367
luad,POME,DSS Status,64,4,3,384,94,0,0,0.22916666666666666,0.2765957446808511,0.40594032559047033,0.668552036199095,0.5,0.038461538461538464,0.07142857142857142
luad,POME,Progression Free Status,64,4,3,411,103,0,0,0.40145985401459855,0.4174757281553398,0.5938617950869645,0.6910852713178295,0.6428571428571429,0.4186046511627907,0.5070422535211268
luad,POME,Disease Free Status,64,5,3,243,61,0,0,0.3004115226337449,0.26229508196721313,0.6584794530084463,0.7347222222222223,1.0,0.1875,0.3157894736842105
luad,POME,DSS Status,64,5,3,386,92,0,0,0.25647668393782386,0.16304347826086957,0.35469067584532876,0.7662337662337663,0.0,0.0,0.0
luad,POME,Progression Free Status,64,5,3,414,100,0,0,0.42028985507246375,0.34,0.5689786423079115,0.6751336898395722,0.52,0.38235294117647056,0.4406779661016949
luad,POME,Disease Free Status,64,6,3,242,62,0,0,0.2768595041322314,0.3548387096774194,0.6368462314856478,0.7045454545454546,0.6666666666666666,0.09090909090909091,0.16
luad,POME,DSS Status,64,6,3,382,96,0,0,0.2356020942408377,0.25,0.3977886088463283,0.662037037037037,0.0,0.0,0.0
luad,POME,Progression Free Status,64,6,3,412,102,0,0,0.39805825242718446,0.43137254901960786,0.6560034376110225,0.7002351097178684,0.76,0.4318181818181818,0.5507246376811594
luad,POME,Disease Free Status,64,7,3,248,56,0,0,0.2862903225806452,0.32142857142857145,0.38167809392339436,0.574561403508772,0.4,0.1111111111111111,0.17391304347826086
luad,POME,DSS Status,64,7,3,385,93,0,0,0.23896103896103896,0.23655913978494625,0.35310269185209403,0.6440460947503202,0.0,0.0,0.0
luad,POME,Progression Free Status,64,7,3,415,99,0,0,0.39518072289156625,0.4444444444444444,0.5276446951452209,0.6123966942148762,0.6086956521739131,0.3181818181818182,0.417910447761194
luad,POME,Disease Free Status,64,8,3,248,56,0,0,0.29838709677419356,0.26785714285714285,0.43404926471876937,0.6227642276422765,0.6666666666666666,0.13333333333333333,0.2222222222222222
luad,POME,DSS Status,64,8,3,387,91,0,0,0.2351421188630491,0.25274725274725274,0.32736885641892965,0.6054987212276215,0.0,0.0,0.0
luad,POME,Progression Free Status,64,8,3,414,100,0,0,0.39855072463768115,0.43,0.5867783683437869,0.5940432476540188,0.5652173913043478,0.3023255813953488,0.3939393939393939
luad,POME,Disease Free Status,64,9,3,245,59,0,0,0.27346938775510204,0.3728813559322034,0.4805860488657354,0.6228501228501229,0.5,0.09090909090909091,0.15384615384615385
luad,POME,DSS Status,64,9,3,383,95,0,0,0.21148825065274152,0.3473684210526316,0.5934925534211832,0.698435972629521,0.0,0.0,0.0
luad,POME,Progression Free Status,64,9,3,413,101,0,0,0.3801452784503632,0.504950495049505,0.6386345057256,0.6635294117647058,0.7272727272727273,0.3137254901960784,0.4383561643835616
luad,POME,Disease Free Status,64,0,4,243,61,0,0,0.30864197530864196,0.22950819672131148,0.44551615391047505,0.5790273556231004,1.0,0.21428571428571427,0.35294117647058826
luad,POME,DSS Status,64,0,4,381,97,0,0,0.24671916010498687,0.20618556701030927,0.5207618515541376,0.7902597402597403,1.0,0.05,0.09523809523809523
luad,POME,Progression Free Status,64,0,4,412,102,0,0,0.41504854368932037,0.3627450980392157,0.5949541246586776,0.7022869022869023,0.5909090909090909,0.35135135135135137,0.4406779661016949
luad,POME,Disease Free Status,64,1,4,245,59,0,0,0.31020408163265306,0.22033898305084745,0.3553869279300544,0.6220735785953178,1.0,0.07692307692307693,0.14285714285714285
luad,POME,DSS Status,64,1,4,385,93,0,0,0.24155844155844156,0.22580645161290322,0.49475668948216117,0.7380952380952381,0.75,0.14285714285714285,0.24
luad,POME,Progression Free Status,64,1,4,413,101,0,0,0.4116222760290557,0.37623762376237624,0.5559665470794989,0.716374269005848,0.52,0.34210526315789475,0.4126984126984127
luad,POME,Disease Free Status,64,2,4,241,63,0,0,0.27800829875518673,0.3492063492063492,0.5501814628815593,0.6496674057649667,0.5,0.045454545454545456,0.08333333333333333
luad,POME,DSS Status,64,2,4,383,95,0,0,0.2349869451697128,0.25263157894736843,0.6214311001039107,0.7787558685446009,1.0,0.08333333333333333,0.15384615384615385
luad,POME,Progression Free Status,64,2,4,414,100,0,0,0.39855072463768115,0.43,0.6911150583762483,0.7282741738066095,0.72,0.4186046511627907,0.5294117647058824
luad,POME,Disease Free Status,64,3,4,244,60,0,0,0.2827868852459016,0.3333333333333333,0.4443951771879404,0.6012500000000001,0.3333333333333333,0.05,0.08695652173913043
luad,POME,DSS Status,64,3,4,378,100,0,0,0.23015873015873015,0.27,0.49123347495822667,0.7265347539320143,0.5714285714285714,0.14814814814814814,0.23529411764705882
luad,POME,Progression Free Status,64,3,4,411,103,0,0,0.39659367396593675,0.4368932038834951,0.6176225408883539,0.6816091954022989,0.6875,0.4888888888888889,0.5714285714285714
luad,POME,Disease Free Status,64,4,4,244,60,0,0,0.3114754098360656,0.21666666666666667,0.38340045544498985,0.7004909983633388,0.5,0.07692307692307693,0.13333333333333333
luad,POME,DSS Status,64,4,4,384,94,0,0,0.22916666666666666,0.2765957446808511,0.389283977698952,0.6719457013574661,0.42857142857142855,0.11538461538461539,0.18181818181818182
luad,POME,Progression Free Status,64,4,4,411,103,0,0,0.40145985401459855,0.4174757281553398,0.5540224569096674,0.7034883720930233,0.59375,0.4418604651162791,0.5066666666666667
luad,POME,Disease Free Status,64,5,4,243,61,0,0,0.3004115226337449,0.26229508196721313,0.3075118538854732,0.5736111111111112,0.0,0.0,0.0
luad,POME,DSS Status,64,5,4,386,92,0,0,0.25647668393782386,0.16304347826086957,0.388569729540587,0.8025974025974026,0.0,0.0,0.0
luad,POME,Progression Free Status,64,5,4,414,100,0,0,0.42028985507246375,0.34,0.5307639446302953,0.7036541889483067,0.6,0.5294117647058824,0.5625
luad,POME,Disease Free Status,64,6,4,242,62,0,0,0.2768595041322314,0.3548387096774194,0.48114529305667825,0.5909090909090909,1.0,0.045454545454545456,0.08695652173913043
luad,POME,DSS Status,64,6,4,382,96,0,0,0.2356020942408377,0.25,0.5086107956094077,0.7193287037037037,1.0,0.08333333333333333,0.15384615384615385
luad,POME,Progression Free Status,64,6,4,412,102,0,0,0.39805825242718446,0.43137254901960786,0.5717426006471533,0.658307210031348,0.5517241379310345,0.36363636363636365,0.4383561643835616
luad,POME,Disease Free Status,64,7,4,248,56,0,0,0.2862903225806452,0.32142857142857145,0.5059641175180325,0.5760233918128655,1.0,0.05555555555555555,0.10526315789473684
luad,POME,DSS Status,64,7,4,385,93,0,0,0.23896103896103896,0.23655913978494625,0.32476928554140894,0.6402048655569783,0.0,0.0,0.0
luad,POME,Progression Free Status,64,7,4,415,99,0,0,0.39518072289156625,0.4444444444444444,0.5478136664122331,0.6111570247933885,0.4782608695652174,0.25,0.3283582089552239
luad,POME,Disease Free Status,64,8,4,248,56,0,0,0.29838709677419356,0.26785714285714285,0.32599324312973166,0.4910569105691057,1.0,0.06666666666666667,0.125
luad,POME,DSS Status,64,8,4,387,91,0,0,0.2351421188630491,0.25274725274725274,0.4408218442734746,0.6796675191815856,0.6666666666666666,0.17391304347826086,0.27586206896551724
luad,POME,Progression Free Status,64,8,4,414,100,0,0,0.39855072463768115,0.43,0.4970245735223162,0.6087311301509587,0.5142857142857142,0.4186046511627907,0.46153846153846156
luad,POME,Disease Free Status,64,9,4,245,59,0,0,0.27346938775510204,0.3728813559322034,0.39052126641247176,0.4828009828009827,0.0,0.0,0.0
luad,POME,DSS Status,64,9,4,383,95,0,0,0.21148825065274152,0.3473684210526316,0.5458016495258613,0.6735092864125123,0.5,0.030303030303030304,0.05714285714285714
luad,POME,Progression Free Status,64,9,4,413,101,0,0,0.3801452784503632,0.504950495049505,0.6354698342667816,0.6458823529411765,0.6153846153846154,0.3137254901960784,0.4155844155844156
luad,POME,Disease Free Status,64,0,5,243,61,0,0,0.30864197530864196,0.22950819672131148,0.3358498632330088,0.5805471124620061,0.375,0.21428571428571427,0.2727272727272727
luad,POME,DSS Status,64,0,5,381,97,0,0,0.24671916010498687,0.20618556701030927,0.6854589138610518,0.8376623376623377,0.8571428571428571,0.3,0.4444444444444444
luad,POME,Progression Free Status,64,0,5,412,102,0,0,0.41504854368932037,0.3627450980392157,0.6643964628688652,0.7488565488565488,0.6538461538461539,0.4594594594594595,0.5396825396825397
luad,POME,Disease Free Status,64,1,5,245,59,0,0,0.31020408163265306,0.22033898305084745,0.38286612896413263,0.6722408026755853,0.5,0.07692307692307693,0.13333333333333333
luad,POME,DSS Status,64,1,5,385,93,0,0,0.24155844155844156,0.22580645161290322,0.7183037377607555,0.8538359788359787,1.0,0.38095238095238093,0.5517241379310345
luad,POME,Progression Free Status,64,1,5,413,101,0,0,0.4116222760290557,0.37623762376237624,0.7064558991698539,0.77109440267335,0.6551724137931034,0.5,0.5671641791044776
luad,POME,Disease Free Status,64,2,5,241,63,0,0,0.27800829875518673,0.3492063492063492,0.5215696149403668,0.6895787139689579,0.6,0.13636363636363635,0.2222222222222222
luad,POME,DSS Status,64,2,5,383,95,0,0,0.2349869451697128,0.25263157894736843,0.7009664542077638,0.823943661971831,0.8888888888888888,0.3333333333333333,0.48484848484848486
luad,POME,Progression Free Status,64,2,5,414,100,0,0,0.39855072463768115,0.43,0.6400114882126643,0.7507139942880456,0.6333333333333333,0.4418604651162791,0.5205479452054794
luad,POME,Disease Free Status,64,3,5,244,60,0,0,0.2827868852459016,0.3333333333333333,0.5784695696644503,0.7075,0.8,0.2,0.32
luad,POME,DSS Status,64,3,5,378,100,0,0,0.23015873015873015,0.27,0.5252531068605238,0.7584982242516489,0.5,0.1111111111111111,0.18181818181818182
luad,POME,Progression Free Status,64,3,5,411,103,0,0,0.39659367396593675,0.4368932038834951,0.6630355718720319,0.7206896551724138,0.6388888888888888,0.5111111111111111,0.5679012345679012
luad,POME,Disease Free Status,64,4,5,244,60,0,0,0.3114754098360656,0.21666666666666667,0.41849277139080354,0.6644844517184942,0.6666666666666666,0.3076923076923077,0.42105263157894735
luad,POME,DSS Status,64,4,5,384,94,0,0,0.22916666666666666,0.2765957446808511,0.5586570328198479,0.7771493212669683,0.5833333333333334,0.2692307692307692,0.3684210526315789
luad,POME,Progression Free Status,64,4,5,411,103,0,0,0.40145985401459855,0.4174757281553398,0.719522266284101,0.7887596899224806,0.6666666666666666,0.6511627906976745,0.6588235294117647
luad,POME,Disease Free Status,64,5,5,243,61,0,0,0.3004115226337449,0.26229508196721313,0.4918481325285603,0.7194444444444444,0.8,0.25,0.38095238095238093
luad,POME,DSS Status,64,5,5,386,92,0,0,0.25647668393782386,0.16304347826086957,0.5336599911038765,0.7809523809523811,0.5714285714285714,0.26666666666666666,0.36363636363636365
luad,POME,Progression Free Status,64,5,5,414,100,0,0,0.42028985507246375,0.34,0.6138039642316724,0.7388591800356505,0.6153846153846154,0.47058823529411764,0.5333333333333333
luad,POME,Disease Free Status,64,6,5,242,62,0,0,0.2768595041322314,0.3548387096774194,0.49617212402927224,0.6590909090909091,0.6666666666666666,0.09090909090909091,0.16
luad,POME,DSS Status,64,6,5,382,96,0,0,0.2356020942408377,0.25,0.4452937197386552,0.7158564814814815,0.375,0.125,0.1875
luad,POME,Progression Free Status,64,6,5,412,102,0,0,0.39805825242718446,0.43137254901960786,0.5866075172320744,0.6967084639498433,0.53125,0.38636363636363635,0.4473684210526316
luad,POME,Disease Free Status,64,7,5,248,56,0,0,0.2862903225806452,0.32142857142857145,0.4373821866205429,0.6213450292397661,0.5,0.16666666666666666,0.25
luad,POME,DSS Status,64,7,5,385,93,0,0,0.23896103896103896,0.23655913978494625,0.6021910055856321,0.7976952624839949,0.7777777777777778,0.3181818181818182,0.45161290322580644
luad,POME,Progression Free Status,64,7,5,415,99,0,0,0.39518072289156625,0.4444444444444444,0.7492592912603318,0.7611570247933884,0.75,0.5454545454545454,0.631578947368421
luad,POME,Disease Free Status,64,8,5,248,56,0,0,0.29838709677419356,0.26785714285714285,0.3831683763093499,0.5788617886178862,0.5,0.13333333333333333,0.21052631578947367
luad,POME,DSS Status,64,8,5,387,91,0,0,0.2351421188630491,0.25274725274725274,0.5022475638200713,0.7001278772378516,0.5833333333333334,0.30434782608695654,0.4
luad,POME,Progression Free Status,64,8,5,414,100,0,0,0.39855072463768115,0.43,0.6488593827588568,0.6793145654834761,0.5526315789473685,0.4883720930232558,0.5185185185185185
luad,POME,Disease Free Status,64,9,5,245,59,0,0,0.27346938775510204,0.3728813559322034,0.5903699280980216,0.6621621621621622,1.0,0.13636363636363635,0.24
luad,POME,DSS Status,64,9,5,383,95,0,0,0.21148825065274152,0.3473684210526316,0.6125682968895204,0.7414467253176931,0.8571428571428571,0.18181818181818182,0.3
luad,POME,Progression Free Status,64,9,5,413,101,0,0,0.3801452784503632,0.504950495049505,0.7346436891446325,0.7023529411764705,0.7,0.4117647058823529,0.5185185185185185
luad,POME,Disease Free Status,64,0,6,243,61,0,0,0.30864197530864196,0.22950819672131148,0.25313929582504435,0.506079027355623,0.2,0.07142857142857142,0.10526315789473684
luad,POME,DSS Status,64,0,6,381,97,0,0,0.24671916010498687,0.20618556701030927,0.4194643932495649,0.7311688311688311,0.5,0.15,0.23076923076923078
luad,POME,Progression Free Status,64,0,6,412,102,0,0,0.41504854368932037,0.3627450980392157,0.47832828734854627,0.6544698544698544,0.52,0.35135135135135137,0.41935483870967744
luad,POME,Disease Free Status,64,1,6,245,59,0,0,0.31020408163265306,0.22033898305084745,0.30681379313516965,0.5618729096989967,0.5,0.07692307692307693,0.13333333333333333
luad,POME,DSS Status,64,1,6,385,93,0,0,0.24155844155844156,0.22580645161290322,0.6079193413788757,0.7599206349206349,1.0,0.14285714285714285,0.25
luad,POME,Progression Free Status,64,1,6,413,101,0,0,0.4116222760290557,0.37623762376237624,0.5698980226989179,0.6591478696741855,0.5,0.3157894736842105,0.3870967741935484
luad,POME,Disease Free Status,64,2,6,241,63,0,0,0.27800829875518673,0.3492063492063492,0.4957495769370051,0.5687361419068737,0.0,0.0,0.0
luad,POME,DSS Status,64,2,6,383,95,0,0,0.2349869451697128,0.25263157894736843,0.47897756856128565,0.6971830985915493,0.5714285714285714,0.16666666666666666,0.25806451612903225
luad,POME,Progression Free Status,64,2,6,414,100,0,0,0.39855072463768115,0.43,0.5706588485296327,0.6336189310485516,0.5925925925925926,0.37209302325581395,0.45714285714285713
luad,POME,Disease Free Status,64,3,6,244,60,0,0,0.2827868852459016,0.3333333333333333,0.4850324900933289,0.65875,0.0,0.0,0.0
luad,POME,DSS Status,64,3,6,378,100,0,0,0.23015873015873015,0.27,0.45320973740578313,0.6367326230339929,0.8,0.14814814814814814,0.25
luad,POME,Progression Free Status,64,3,6,411,103,0,0,0.39659367396593675,0.4368932038834951,0.5462363172034768,0.5950191570881226,0.5217391304347826,0.26666666666666666,0.35294117647058826
luad,POME,Disease Free Status,64,4,6,244,60,0,0,0.3114754098360656,0.21666666666666667,0.26112832139397607,0.5597381342062193,0.0,0.0,0.0
luad,POME,DSS Status,64,4,6,384,94,0,0,0.22916666666666666,0.2765957446808511,0.47461269797245975,0.6085972850678733,0.5,0.19230769230769232,0.2777777777777778
luad,POME,Progression Free Status,64,4,6,411,103,0,0,0.40145985401459855,0.4174757281553398,0.4989551776939146,0.5914728682170542,0.6,0.4186046511627907,0.4931506849315068
