,run,na_ratio,tool,mae_cont,mae_cat,mae_joint,acc_cat,mre_cont,dim,bins,discretization
267,0.0,0.1,POME,149.02787520300961,-1,-1,0.8797180536607548,602902551289791.0,16,15,z
268,0.0,0.1,POME,146.9168307332466,-1,-1,0.8867667121418826,2126050835846699.8,32,15,z
269,0.0,0.1,POME,148.42500428100269,-1,-1,0.8949522510231923,2140784752670062.8,64,15,z
270,4.0,0.5,KNN,190.96458964544502,-1,-1,0.8505481289606365,720380806447882.0,-1,-1,
271,4.0,0.5,AutoComplete,180.68623157653533,-1,-1,0.8484666265784726,3135896655616781.0,-1,-1,
272,4.0,0.5,MissForest,153.61585503656377,-1,-1,0.8588278828807993,555272819200314.8,-1,-1,
273,4.0,0.5,POME,164.24320953513308,-1,-1,0.8625745871686942,731666743708493.0,16,15,z
274,4.0,0.5,POME,174.72109199664834,-1,-1,0.8687728387066932,709737708300381.8,32,15,z
275,4.0,0.5,POME,172.78684360124805,-1,-1,0.8673851704519173,119650934668145.22,64,15,z
276,6.0,0.5,KNN,183.83517521399975,-1,-1,0.8434181618454778,767269315635324.9,-1,-1,
277,6.0,0.5,AutoComplete,207.75024301561396,-1,-1,0.8425485170267302,781545826125961.1,-1,-1,
278,6.0,0.5,MissForest,155.8751163053671,-1,-1,0.8595752471622117,576744295817413.4,-1,-1,
279,6.0,0.5,POME,174.5840752586271,-1,-1,0.8614060783595753,721374117724700.9,16,15,z
280,6.0,0.5,POME,174.17384296230532,-1,-1,0.8601244965214208,687515446262347.5,32,15,z
281,6.0,0.5,POME,181.14825041452988,-1,-1,0.8660289271329183,711673345738733.0,64,15,z
282,3.0,0.1,KNN,131.17748105031262,-1,-1,0.8388647287708858,105298075465062.73,-1,-1,
283,3.0,0.1,AutoComplete,197.5432055543025,-1,-1,0.8461890592813001,107489510014051.11,-1,-1,
284,3.0,0.1,MissForest,134.19656894756497,-1,-1,0.8585488670176241,47981033520109.48,-1,-1,
285,3.0,0.1,POME,164.71409415504638,-1,-1,0.8649576562142367,71912398469494.77,16,15,z
286,3.0,0.1,POME,167.49032504722504,-1,-1,0.8658731975280385,82135137318749.08,32,15,z
287,3.0,0.1,POME,186.4977497543402,-1,-1,0.8960860608834974,51279543792398.83,64,15,z
288,0.0,0.05,KNN,148.8510469328156,-1,-1,0.8254938852304797,65524685132209.77,-1,-1,
289,0.0,0.05,AutoComplete,205.1972114837467,-1,-1,0.8330197554092192,46423758219417.055,-1,-1,
290,0.0,0.05,MissForest,145.94065448360718,-1,-1,0.8405456255879586,18538749768440.36,-1,-1,
291,0.0,0.05,POME,189.68892613147094,-1,-1,0.8424270931326434,38119362863619.6,16,15,z
292,0.0,0.05,POME,178.2832138002548,-1,-1,0.8659454374412041,19059681431810.207,32,15,z
293,0.0,0.05,POME,183.31012846381836,-1,-1,0.8861712135465664,9529840715905.465,64,15,z
294,4.0,0.05,KNN,109.29462768711346,-1,-1,0.8467852257181943,163479611766376.97,-1,-1,
295,4.0,0.05,AutoComplete,178.12365185911665,-1,-1,0.841313269493844,107143941475043.0,-1,-1,
296,4.0,0.05,MissForest,129.51166300635313,-1,-1,0.8609211126310989,41548739068613.54,-1,-1,
297,4.0,0.05,POME,161.58229350962844,-1,-1,0.8695850433196535,92847190795541.95,16,15,z
298,4.0,0.05,POME,159.43982013071493,-1,-1,0.8828089375284998,72214481729865.98,32,15,z
299,4.0,0.05,POME,172.26662255388058,-1,-1,0.8905608755129959,30949063598514.61,64,15,z
