Method,Target,Type,Score
UMAP,Progression Free Status,AP,0.6590228856999583
POME,Progression Free Status,AP,0.8386432750220127
UMAP,Progression Free Status,AP,0.6344525287240691
POME,Progression Free Status,AP,0.4454314165259649
UMAP,Progression Free Status,AP,0.5031015318392251
POME,Progression Free Status,AP,0.6900180512641814
UMAP,Progression Free Status,AP,0.6751116583353427
POME,Progression Free Status,AP,0.6679358760600703
UMAP,Progression Free Status,AP,0.738889910092978
POME,Progression Free Status,AP,0.6798946236263261
UMAP,Progression Free Status,AP,0.4634313143057831
POME,Progression Free Status,AP,0.8022887926039348
UMAP,Progression Free Status,AP,0.7418098813712801
POME,Progression Free Status,AP,0.8009589817240594
UMAP,Progression Free Status,AP,0.7451692877348093
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,0.13249234852416525
UMAP,Disease Free (Months),R2,-0.018209301954046353
POME,Disease Free (Months),R2,0.2086093931068136
UMAP,Disease Free (Months),R2,-0.05738693588476562
POME,Disease Free (Months),R2,-0.06811091793367763
UMAP,Disease Free (Months),R2,-0.044295985288032025
POME,Disease Free (Months),R2,0.05554685021542527
UMAP,Disease Free (Months),R2,0.3248049567561717
POME,Disease Free (Months),R2,-2.027255555783697
UMAP,Disease Free (Months),R2,-2.043403635719564
POME,Disease Free (Months),R2,0.2181724880224737
UMAP,Disease Free (Months),R2,0.28733401427224736
POME,Disease Free (Months),R2,-0.5465037385157216
UMAP,Disease Free (Months),R2,-0.035609396378668556
POME,Disease Free (Months),R2,0.10108142630001471
UMAP,Disease Free (Months),R2,0.13220702268895546
POME,Disease Free (Months),R2,-0.03333001068512975
UMAP,Disease Free (Months),R2,0.4290990997825914
POME,Disease Free (Months),R2,-0.18252937190014995
UMAP,Disease Free (Months),R2,-0.2800100149396112
POME,Months of disease-specific survival,R2,0.08016098566479724
UMAP,Months of disease-specific survival,R2,0.21271471929053798
POME,Months of disease-specific survival,R2,0.12949955634227883
UMAP,Months of disease-specific survival,R2,0.2966569778280578
POME,Months of disease-specific survival,R2,-0.15681265582024206
UMAP,Months of disease-specific survival,R2,-0.22436866858194437
POME,Months of disease-specific survival,R2,0.13985065123528984
UMAP,Months of disease-specific survival,R2,0.27748643638062587
POME,Months of disease-specific survival,R2,0.04917879142837012
UMAP,Months of disease-specific survival,R2,0.10595759507649449
POME,Months of disease-specific survival,R2,0.2531016735240177
UMAP,Months of disease-specific survival,R2,-0.13476401255294457
POME,Months of disease-specific survival,R2,-0.11463499692011414
UMAP,Months of disease-specific survival,R2,-0.10139317801375225
POME,Months of disease-specific survival,R2,-0.2856342812346395
UMAP,Months of disease-specific survival,R2,0.09785521454319468
POME,Months of disease-specific survival,R2,0.04166798611530409
UMAP,Months of disease-specific survival,R2,0.12922644852740506
POME,Months of disease-specific survival,R2,0.15583096206557767
UMAP,Months of disease-specific survival,R2,-0.21688699373161846
POME,Progress Free Survival (Months),R2,-0.06991135529790515
UMAP,Progress Free Survival (Months),R2,0.12391368718045259
POME,Progress Free Survival (Months),R2,-0.023470551040725374
UMAP,Progress Free Survival (Months),R2,0.23283787447838122
POME,Progress Free Survival (Months),R2,-0.2665595650579644
UMAP,Progress Free Survival (Months),R2,0.04109835486989111
POME,Progress Free Survival (Months),R2,-0.06357598562629696
UMAP,Progress Free Survival (Months),R2,-0.0044168773068169465
POME,Progress Free Survival (Months),R2,0.008049287969611907
UMAP,Progress Free Survival (Months),R2,0.038956968241078416
POME,Progress Free Survival (Months),R2,0.15945814497598065
UMAP,Progress Free Survival (Months),R2,-0.1427531100923729
POME,Progress Free Survival (Months),R2,-0.5240024645402328
UMAP,Progress Free Survival (Months),R2,-0.4358704432957903
POME,Progress Free Survival (Months),R2,-0.2432600216000813
UMAP,Progress Free Survival (Months),R2,0.05612809086211967
POME,Progress Free Survival (Months),R2,0.036469851442175516
UMAP,Progress Free Survival (Months),R2,0.04305195439977083
POME,Progress Free Survival (Months),R2,0.13846863717255453
UMAP,Progress Free Survival (Months),R2,-0.21778891943503997
POME,Disease Free Status,AP,0.5113746157224419
UMAP,Disease Free Status,AP,0.3710086657667303
POME,Disease Free Status,AP,0.5969023569023569
UMAP,Disease Free Status,AP,0.5972941980188357
POME,Disease Free Status,AP,0.285165712423777
UMAP,Disease Free Status,AP,0.48357590847786924
POME,Disease Free Status,AP,0.3463595217043493
UMAP,Disease Free Status,AP,0.49760268675186214
POME,Disease Free Status,AP,0.6333772507685551
UMAP,Disease Free Status,AP,0.5181054131054131
POME,Disease Free Status,AP,0.4662742786475038
UMAP,Disease Free Status,AP,0.5743946985326296
POME,Disease Free Status,AP,0.6851148851148852
UMAP,Disease Free Status,AP,0.6656471705491314
POME,Disease Free Status,AP,0.4356209150326797
UMAP,Disease Free Status,AP,0.537565066512435
POME,Disease Free Status,AP,0.4396100759144237
UMAP,Disease Free Status,AP,0.585094540822095
POME,Disease Free Status,AP,0.5505275974025974
UMAP,Disease Free Status,AP,0.8297727272727273
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.4576344135167665
UMAP,Disease-specific Survival status,AP,0.7313563255214108
POME,Disease-specific Survival status,AP,0.4817813881616205
UMAP,Disease-specific Survival status,AP,0.7126642363484468
POME,Disease-specific Survival status,AP,0.5414462584199426
UMAP,Disease-specific Survival status,AP,0.4177266349828515
POME,Disease-specific Survival status,AP,0.7284252895197423
UMAP,Disease-specific Survival status,AP,0.6611637236637237
POME,Disease-specific Survival status,AP,0.47626953010368156
UMAP,Disease-specific Survival status,AP,0.7687169312169313
POME,Disease-specific Survival status,AP,0.5576833317711425
UMAP,Disease-specific Survival status,AP,0.6258636788048553
POME,Disease-specific Survival status,AP,0.5348809523809525
UMAP,Disease-specific Survival status,AP,0.717451214050092
POME,Disease-specific Survival status,AP,0.49710293253219157
UMAP,Disease-specific Survival status,AP,0.613978613978614
POME,Disease-specific Survival status,AP,0.5558618111231532
UMAP,Disease-specific Survival status,AP,0.493675509330739
POME,Disease-specific Survival status,AP,0.32090268614332784
UMAP,Disease-specific Survival status,AP,0.6821075266197218
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.4950459735215188
UMAP,Progression Free Status,AP,0.6366919529051123
POME,Progression Free Status,AP,0.6295178830253012
UMAP,Progression Free Status,AP,0.6883045469066975
POME,Progression Free Status,AP,0.7066577368423139
UMAP,Progression Free Status,AP,0.7225071133509511
POME,Progression Free Status,AP,0.5602544148928261
UMAP,Progression Free Status,AP,0.7059317936474063
POME,Progression Free Status,AP,0.4147254570616222
UMAP,Progression Free Status,AP,0.5430395389630623
POME,Progression Free Status,AP,0.5528677718976813
UMAP,Progression Free Status,AP,0.7035964230680036
POME,Progression Free Status,AP,0.6467754489322028
UMAP,Progression Free Status,AP,0.7520601305463324
POME,Progression Free Status,AP,0.6971526254161196
UMAP,Progression Free Status,AP,0.4624312796397835
POME,Progression Free Status,AP,0.7224075447665674
UMAP,Progression Free Status,AP,0.7182468571498548
POME,Progression Free Status,AP,0.6925450665524746
UMAP,Progression Free Status,AP,0.7976325284762074
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,-0.304832101334793
UMAP,Disease Free (Months),R2,-0.3158592821608597
POME,Disease Free (Months),R2,0.3186950055519847
UMAP,Disease Free (Months),R2,-0.03543601244826289
POME,Disease Free (Months),R2,0.0027685541034413452
UMAP,Disease Free (Months),R2,0.3045130551216054
POME,Disease Free (Months),R2,0.04092313433871109
UMAP,Disease Free (Months),R2,0.21746226743849317
POME,Disease Free (Months),R2,-1.6879170588368648
UMAP,Disease Free (Months),R2,-2.379425783898803
POME,Disease Free (Months),R2,0.19907734802563326
UMAP,Disease Free (Months),R2,0.1692355979294402
POME,Disease Free (Months),R2,-0.6215061834191749
UMAP,Disease Free (Months),R2,0.0740990105447158
POME,Disease Free (Months),R2,0.13261979812223512
UMAP,Disease Free (Months),R2,0.16315866498245246
POME,Disease Free (Months),R2,-0.1518808598860799
UMAP,Disease Free (Months),R2,0.1598924851637954
POME,Disease Free (Months),R2,0.01873418189536802
UMAP,Disease Free (Months),R2,-0.3070664371813172
POME,Months of disease-specific survival,R2,0.09171129600283745
UMAP,Months of disease-specific survival,R2,0.10870551999905176
POME,Months of disease-specific survival,R2,-0.07908159004838833
UMAP,Months of disease-specific survival,R2,0.22804643806442937
POME,Months of disease-specific survival,R2,0.028882118707537874
UMAP,Months of disease-specific survival,R2,-0.054969369930758516
POME,Months of disease-specific survival,R2,-0.0543230459797166
UMAP,Months of disease-specific survival,R2,0.21089436415905116
POME,Months of disease-specific survival,R2,-0.07572452044635503
UMAP,Months of disease-specific survival,R2,0.032911850329068515
POME,Months of disease-specific survival,R2,0.13880258009907775
UMAP,Months of disease-specific survival,R2,0.13739582444754916
POME,Months of disease-specific survival,R2,-0.0301375640400261
UMAP,Months of disease-specific survival,R2,-0.0621924482683307
POME,Months of disease-specific survival,R2,-0.12051909972299746
UMAP,Months of disease-specific survival,R2,0.11040575109642126
POME,Months of disease-specific survival,R2,0.017280722640208745
UMAP,Months of disease-specific survival,R2,0.13165694557858332
POME,Months of disease-specific survival,R2,-0.41645670637965027
UMAP,Months of disease-specific survival,R2,-0.055821508483753
POME,Progress Free Survival (Months),R2,0.0534963199306836
UMAP,Progress Free Survival (Months),R2,-0.029045579709846114
POME,Progress Free Survival (Months),R2,-0.12704472407008338
UMAP,Progress Free Survival (Months),R2,0.17878028559431713
POME,Progress Free Survival (Months),R2,0.0045456288657773625
UMAP,Progress Free Survival (Months),R2,-0.11435132684808225
POME,Progress Free Survival (Months),R2,-0.20097386978011067
UMAP,Progress Free Survival (Months),R2,0.2730461292473024
POME,Progress Free Survival (Months),R2,-0.06373977342095571
UMAP,Progress Free Survival (Months),R2,-0.01102966646925041
POME,Progress Free Survival (Months),R2,-0.25157955294176504
UMAP,Progress Free Survival (Months),R2,0.06670931207903397
POME,Progress Free Survival (Months),R2,-0.3534758604935486
UMAP,Progress Free Survival (Months),R2,-0.19157676838080318
POME,Progress Free Survival (Months),R2,-0.09726232358696807
UMAP,Progress Free Survival (Months),R2,0.03499459671035243
POME,Progress Free Survival (Months),R2,0.00805403525870263
UMAP,Progress Free Survival (Months),R2,0.06770456147188819
POME,Progress Free Survival (Months),R2,-0.34609404507679353
UMAP,Progress Free Survival (Months),R2,-0.11854612160041489
POME,Disease Free Status,AP,0.6118433548258111
UMAP,Disease Free Status,AP,0.36703725124777753
POME,Disease Free Status,AP,0.650540562700588
UMAP,Disease Free Status,AP,0.6149715412904717
POME,Disease Free Status,AP,0.5694868236147905
UMAP,Disease Free Status,AP,0.43745324581641715
POME,Disease Free Status,AP,0.6226911976911977
UMAP,Disease Free Status,AP,0.4746097217966546
POME,Disease Free Status,AP,0.7406932573599241
UMAP,Disease Free Status,AP,0.35707241447606564
POME,Disease Free Status,AP,0.6495207034680719
UMAP,Disease Free Status,AP,0.571446599932357
POME,Disease Free Status,AP,0.7930283224400871
UMAP,Disease Free Status,AP,0.5915534656913968
POME,Disease Free Status,AP,0.5190073613986658
UMAP,Disease Free Status,AP,0.551782322615656
POME,Disease Free Status,AP,0.6829857869073555
UMAP,Disease Free Status,AP,0.4817975181018659
POME,Disease Free Status,AP,0.7857142857142857
UMAP,Disease Free Status,AP,0.8602430555555556
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.7479277223958076
UMAP,Disease-specific Survival status,AP,0.7491341991341991
POME,Disease-specific Survival status,AP,0.6045424409060773
UMAP,Disease-specific Survival status,AP,0.6909520660080293
POME,Disease-specific Survival status,AP,0.562987012987013
UMAP,Disease-specific Survival status,AP,0.3706093272075677
POME,Disease-specific Survival status,AP,0.8023989898989898
UMAP,Disease-specific Survival status,AP,0.7447953561589926
POME,Disease-specific Survival status,AP,0.8521324354657689
UMAP,Disease-specific Survival status,AP,0.7227876984126984
POME,Disease-specific Survival status,AP,0.6982166170392914
UMAP,Disease-specific Survival status,AP,0.6463968696327567
POME,Disease-specific Survival status,AP,0.6469895573774884
UMAP,Disease-specific Survival status,AP,0.7376487063987064
POME,Disease-specific Survival status,AP,0.7385181494250121
UMAP,Disease-specific Survival status,AP,0.5638220805563605
POME,Disease-specific Survival status,AP,0.7788363151999516
UMAP,Disease-specific Survival status,AP,0.5355664200140945
POME,Disease-specific Survival status,AP,0.5280830057039735
UMAP,Disease-specific Survival status,AP,0.6578749681690859
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.5969002461794408
UMAP,Progression Free Status,AP,0.5987586220320804
POME,Progression Free Status,AP,0.7018326067773233
UMAP,Progression Free Status,AP,0.7327750767701349
POME,Progression Free Status,AP,0.8498492221635907
UMAP,Progression Free Status,AP,0.6965995654538908
POME,Progression Free Status,AP,0.6970156257578619
UMAP,Progression Free Status,AP,0.7276414438271288
POME,Progression Free Status,AP,0.5272589311884757
UMAP,Progression Free Status,AP,0.4867277729560795
POME,Progression Free Status,AP,0.76923845041863
UMAP,Progression Free Status,AP,0.6582303488773305
POME,Progression Free Status,AP,0.7976471140455621
UMAP,Progression Free Status,AP,0.7465673758407798
POME,Progression Free Status,AP,0.727795826850792
UMAP,Progression Free Status,AP,0.43263094161060356
POME,Progression Free Status,AP,0.7512524155381299
UMAP,Progression Free Status,AP,0.7268354436467335
POME,Progression Free Status,AP,0.8680714251512573
UMAP,Progression Free Status,AP,0.7613203542600495
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,-0.021044629520276636
UMAP,Disease Free (Months),R2,0.004217828972812421
POME,Disease Free (Months),R2,0.09533987061914273
UMAP,Disease Free (Months),R2,-0.058586570143606354
POME,Disease Free (Months),R2,0.3934826157309147
UMAP,Disease Free (Months),R2,0.07029236744382439
POME,Disease Free (Months),R2,0.10346182494829803
UMAP,Disease Free (Months),R2,0.26787142851968315
POME,Disease Free (Months),R2,-3.547579702030437
UMAP,Disease Free (Months),R2,-3.058508080952448
POME,Disease Free (Months),R2,0.11568033399028477
UMAP,Disease Free (Months),R2,0.4002559402793454
POME,Disease Free (Months),R2,-0.43286457790025534
UMAP,Disease Free (Months),R2,-0.1322454624815017
POME,Disease Free (Months),R2,-0.28600959013933247
UMAP,Disease Free (Months),R2,-0.010068315341119627
POME,Disease Free (Months),R2,0.039909140584527325
UMAP,Disease Free (Months),R2,0.39982380776199344
POME,Disease Free (Months),R2,-0.18123869862824216
UMAP,Disease Free (Months),R2,-0.5810294042557285
POME,Months of disease-specific survival,R2,0.22862844085479572
UMAP,Months of disease-specific survival,R2,0.22744331644894444
POME,Months of disease-specific survival,R2,0.07914711917599881
UMAP,Months of disease-specific survival,R2,0.2223805159930765
POME,Months of disease-specific survival,R2,0.00024451599753005926
UMAP,Months of disease-specific survival,R2,0.0009503259105707595
POME,Months of disease-specific survival,R2,0.14469607715471533
UMAP,Months of disease-specific survival,R2,0.21662037432465264
POME,Months of disease-specific survival,R2,0.128117804603893
UMAP,Months of disease-specific survival,R2,-0.05144338988692554
POME,Months of disease-specific survival,R2,-0.026373936040309465
UMAP,Months of disease-specific survival,R2,-0.053484705516454234
POME,Months of disease-specific survival,R2,-0.07636768167710195
UMAP,Months of disease-specific survival,R2,-0.15658889625403094
POME,Months of disease-specific survival,R2,-0.15028542101051867
UMAP,Months of disease-specific survival,R2,0.07566591876277096
POME,Months of disease-specific survival,R2,-0.0342952622456556
UMAP,Months of disease-specific survival,R2,0.14466327167025905
POME,Months of disease-specific survival,R2,0.1261817019940662
UMAP,Months of disease-specific survival,R2,-0.16470210895796056
POME,Progress Free Survival (Months),R2,0.018434403215325634
UMAP,Progress Free Survival (Months),R2,0.04091249954138776
POME,Progress Free Survival (Months),R2,0.11238160879039483
UMAP,Progress Free Survival (Months),R2,0.23153438657338266
POME,Progress Free Survival (Months),R2,-0.03647431805169954
UMAP,Progress Free Survival (Months),R2,-0.039111346000088476
POME,Progress Free Survival (Months),R2,0.12945583528657134
UMAP,Progress Free Survival (Months),R2,0.09983476120105583
POME,Progress Free Survival (Months),R2,0.11701827864012726
UMAP,Progress Free Survival (Months),R2,-0.07310638073500164
POME,Progress Free Survival (Months),R2,-0.20592856227032375
UMAP,Progress Free Survival (Months),R2,-0.18617468631502399
POME,Progress Free Survival (Months),R2,-0.24328633243163078
UMAP,Progress Free Survival (Months),R2,-0.4995742249565358
POME,Progress Free Survival (Months),R2,-0.19031226006686985
UMAP,Progress Free Survival (Months),R2,0.01000287972566627
POME,Progress Free Survival (Months),R2,-0.0079443108728523
UMAP,Progress Free Survival (Months),R2,0.040158982531870224
POME,Progress Free Survival (Months),R2,0.15464052177865306
UMAP,Progress Free Survival (Months),R2,-0.19558865518424762
POME,Disease Free Status,AP,0.5077531813155937
UMAP,Disease Free Status,AP,0.4029555411908353
POME,Disease Free Status,AP,0.5567073667073668
UMAP,Disease Free Status,AP,0.6718660968660968
POME,Disease Free Status,AP,0.31285754287782686
UMAP,Disease Free Status,AP,0.3501467110734845
POME,Disease Free Status,AP,0.48181714740854525
UMAP,Disease Free Status,AP,0.4852118257307598
POME,Disease Free Status,AP,0.46909867909867914
UMAP,Disease Free Status,AP,0.36841602297484655
POME,Disease Free Status,AP,0.4549128995327826
UMAP,Disease Free Status,AP,0.6385762385762386
POME,Disease Free Status,AP,0.49543079176946453
UMAP,Disease Free Status,AP,0.6213780404601661
POME,Disease Free Status,AP,0.3870877669897278
UMAP,Disease Free Status,AP,0.6231141827633055
POME,Disease Free Status,AP,0.44910369324162425
UMAP,Disease Free Status,AP,0.5314555847482367
POME,Disease Free Status,AP,0.6510607448107448
UMAP,Disease Free Status,AP,0.8514705882352941
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.7415730733912552
UMAP,Disease-specific Survival status,AP,0.7937305588833603
POME,Disease-specific Survival status,AP,0.33684057001070467
UMAP,Disease-specific Survival status,AP,0.6999945999946
POME,Disease-specific Survival status,AP,0.4799468374547011
UMAP,Disease-specific Survival status,AP,0.4232217782217782
POME,Disease-specific Survival status,AP,0.362702838853734
UMAP,Disease-specific Survival status,AP,0.6464904224822146
POME,Disease-specific Survival status,AP,0.5904756941877435
UMAP,Disease-specific Survival status,AP,0.7384683155474231
POME,Disease-specific Survival status,AP,0.6793233162914014
UMAP,Disease-specific Survival status,AP,0.6294406917471933
POME,Disease-specific Survival status,AP,0.7196858821858823
UMAP,Disease-specific Survival status,AP,0.735938135938136
POME,Disease-specific Survival status,AP,0.5698626990293656
UMAP,Disease-specific Survival status,AP,0.6134011821511821
POME,Disease-specific Survival status,AP,0.658643144077988
UMAP,Disease-specific Survival status,AP,0.4778540778116329
POME,Disease-specific Survival status,AP,0.5761876860030074
UMAP,Disease-specific Survival status,AP,0.5888283035412222
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.5550625740701669
UMAP,Progression Free Status,AP,0.5840919116816976
POME,Progression Free Status,AP,0.6629042574127475
UMAP,Progression Free Status,AP,0.7439320978593749
POME,Progression Free Status,AP,0.5823231024585704
UMAP,Progression Free Status,AP,0.6316893061229418
POME,Progression Free Status,AP,0.5817610860464018
UMAP,Progression Free Status,AP,0.6477498512586378
POME,Progression Free Status,AP,0.6020949626181757
UMAP,Progression Free Status,AP,0.4962043869449911
POME,Progression Free Status,AP,0.5842763307383075
UMAP,Progression Free Status,AP,0.7203128079719625
POME,Progression Free Status,AP,0.6820706670546131
UMAP,Progression Free Status,AP,0.7686326898386315
POME,Progression Free Status,AP,0.5791427557817272
UMAP,Progression Free Status,AP,0.530516345365357
POME,Progression Free Status,AP,0.7461043307843038
UMAP,Progression Free Status,AP,0.7143438003754237
POME,Progression Free Status,AP,0.7629109817637403
UMAP,Progression Free Status,AP,0.7601918731230155
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,0.20174488720179373
UMAP,Disease Free (Months),R2,-0.12282120248144968
POME,Disease Free (Months),R2,0.231656353419454
UMAP,Disease Free (Months),R2,0.051002718242810996
POME,Disease Free (Months),R2,0.10294209065343618
UMAP,Disease Free (Months),R2,0.14627962407730533
POME,Disease Free (Months),R2,0.045073020337765723
UMAP,Disease Free (Months),R2,0.15484945111450255
POME,Disease Free (Months),R2,-3.125412679577961
UMAP,Disease Free (Months),R2,-2.304830236260435
POME,Disease Free (Months),R2,0.06614661461643434
UMAP,Disease Free (Months),R2,0.14383782551453161
POME,Disease Free (Months),R2,-0.39727820697999183
UMAP,Disease Free (Months),R2,-0.34040443561749534
POME,Disease Free (Months),R2,-0.07814902169792304
UMAP,Disease Free (Months),R2,0.29118875833401203
POME,Disease Free (Months),R2,-0.21732448106426938
UMAP,Disease Free (Months),R2,0.2089546391366306
POME,Disease Free (Months),R2,-0.0021261574121431703
UMAP,Disease Free (Months),R2,-0.2652475617683183
POME,Months of disease-specific survival,R2,-0.041994468407261065
UMAP,Months of disease-specific survival,R2,0.09360686652668626
POME,Months of disease-specific survival,R2,0.13205078638184575
UMAP,Months of disease-specific survival,R2,0.1489227053804224
POME,Months of disease-specific survival,R2,0.06547321358988134
UMAP,Months of disease-specific survival,R2,0.08960701507971158
POME,Months of disease-specific survival,R2,0.20323485612326309
UMAP,Months of disease-specific survival,R2,0.23071946993621073
POME,Months of disease-specific survival,R2,0.04346194640467116
UMAP,Months of disease-specific survival,R2,0.06314648412329926
POME,Months of disease-specific survival,R2,0.17653648545682255
UMAP,Months of disease-specific survival,R2,0.10519685686973956
POME,Months of disease-specific survival,R2,-0.14635875315594693
UMAP,Months of disease-specific survival,R2,-0.12899670089685888
POME,Months of disease-specific survival,R2,-0.31191156464071335
UMAP,Months of disease-specific survival,R2,-0.12204025482836567
POME,Months of disease-specific survival,R2,-0.01924337260474407
UMAP,Months of disease-specific survival,R2,0.1491392308062851
POME,Months of disease-specific survival,R2,-0.0788527246415951
UMAP,Months of disease-specific survival,R2,0.05431047321310378
POME,Progress Free Survival (Months),R2,-0.07941670566278569
UMAP,Progress Free Survival (Months),R2,-0.05871946457272803
POME,Progress Free Survival (Months),R2,0.08103364893117948
UMAP,Progress Free Survival (Months),R2,0.09365449923841329
POME,Progress Free Survival (Months),R2,0.006452017841212632
UMAP,Progress Free Survival (Months),R2,0.19566602768572094
POME,Progress Free Survival (Months),R2,0.07463377243892855
UMAP,Progress Free Survival (Months),R2,0.19220797114526467
POME,Progress Free Survival (Months),R2,-0.014441106227777611
UMAP,Progress Free Survival (Months),R2,-0.009838145630829631
POME,Progress Free Survival (Months),R2,-0.0025168786271883015
UMAP,Progress Free Survival (Months),R2,-0.017655248835898307
POME,Progress Free Survival (Months),R2,-0.2627783305207956
UMAP,Progress Free Survival (Months),R2,-0.44400388838086813
POME,Progress Free Survival (Months),R2,-0.4654428900013854
UMAP,Progress Free Survival (Months),R2,-0.11195941058296355
POME,Progress Free Survival (Months),R2,-0.018544964112755302
UMAP,Progress Free Survival (Months),R2,0.05288163152318737
POME,Progress Free Survival (Months),R2,-0.12663844305032312
UMAP,Progress Free Survival (Months),R2,-0.06194317104715563
POME,Disease Free Status,AP,0.38020694809910505
UMAP,Disease Free Status,AP,0.4011293167207146
POME,Disease Free Status,AP,0.7092131724484665
UMAP,Disease Free Status,AP,0.6347144141261789
POME,Disease Free Status,AP,0.3617236229874764
UMAP,Disease Free Status,AP,0.42726430976430985
POME,Disease Free Status,AP,0.6560707323865218
UMAP,Disease Free Status,AP,0.4506026915157268
POME,Disease Free Status,AP,0.7038027332144978
UMAP,Disease Free Status,AP,0.40044570534766616
POME,Disease Free Status,AP,0.6608576998050681
UMAP,Disease Free Status,AP,0.6126287942077415
POME,Disease Free Status,AP,0.7388252270605213
UMAP,Disease Free Status,AP,0.7476970560303895
POME,Disease Free Status,AP,0.6025831991411702
UMAP,Disease Free Status,AP,0.6226329226329227
POME,Disease Free Status,AP,0.6052082352703971
UMAP,Disease Free Status,AP,0.5220496894409938
POME,Disease Free Status,AP,0.6900735294117648
UMAP,Disease Free Status,AP,0.8301282051282051
Naive,Disease Free Status,AP,0.29276315789473684
POME,Disease-specific Survival status,AP,0.8420011806375443
UMAP,Disease-specific Survival status,AP,0.7480858297782073
POME,Disease-specific Survival status,AP,0.6648979866999889
UMAP,Disease-specific Survival status,AP,0.6275264213398088
POME,Disease-specific Survival status,AP,0.5035729671618964
UMAP,Disease-specific Survival status,AP,0.37420167727002207
POME,Disease-specific Survival status,AP,0.5575790566502641
UMAP,Disease-specific Survival status,AP,0.6773991695044327
POME,Disease-specific Survival status,AP,0.6802385146135146
UMAP,Disease-specific Survival status,AP,0.6934755747062249
POME,Disease-specific Survival status,AP,0.6547991111885636
UMAP,Disease-specific Survival status,AP,0.6281586103954525
POME,Disease-specific Survival status,AP,0.7228425198239439
UMAP,Disease-specific Survival status,AP,0.7316066419555198
POME,Disease-specific Survival status,AP,0.6852443609022556
UMAP,Disease-specific Survival status,AP,0.6214361661730082
POME,Disease-specific Survival status,AP,0.8308375967466877
UMAP,Disease-specific Survival status,AP,0.5172437792559743
POME,Disease-specific Survival status,AP,0.6236104502707919
UMAP,Disease-specific Survival status,AP,0.5942804322114668
Naive,Disease-specific Survival status,AP,0.2384937238493724
POME,Progression Free Status,AP,0.6550549426802572
UMAP,Progression Free Status,AP,0.614344613222537
POME,Progression Free Status,AP,0.6185890203858662
UMAP,Progression Free Status,AP,0.7340925263805653
POME,Progression Free Status,AP,0.832109151972144
UMAP,Progression Free Status,AP,0.6959338414933733
POME,Progression Free Status,AP,0.6540176133005511
UMAP,Progression Free Status,AP,0.626145669025663
POME,Progression Free Status,AP,0.6469238732282211
UMAP,Progression Free Status,AP,0.491003100751061
POME,Progression Free Status,AP,0.6544151634668323
UMAP,Progression Free Status,AP,0.7156783463851348
POME,Progression Free Status,AP,0.7424971097127055
UMAP,Progression Free Status,AP,0.7593390019863904
POME,Progression Free Status,AP,0.7722102477713395
UMAP,Progression Free Status,AP,0.43694664355201274
POME,Progression Free Status,AP,0.6892272523773195
UMAP,Progression Free Status,AP,0.7351356922411099
POME,Progression Free Status,AP,0.7775849202806302
UMAP,Progression Free Status,AP,0.753340398186725
Naive,Progression Free Status,AP,0.4046692607003891
POME,Disease Free (Months),R2,-0.06955583861265957
UMAP,Disease Free (Months),R2,-0.28063053674798355
POME,Disease Free (Months),R2,-1.6935690489310726
UMAP,Disease Free (Months),R2,-0.01201678238832593
POME,Disease Free (Months),R2,0.42820939286111037
UMAP,Disease Free (Months),R2,0.21438354438526075
POME,Disease Free (Months),R2,0.13769837110962868
UMAP,Disease Free (Months),R2,0.29293401873341585
POME,Disease Free (Months),R2,-2.5023061784201106
UMAP,Disease Free (Months),R2,-4.163035173580093
POME,Disease Free (Months),R2,0.28322836399532425
UMAP,Disease Free (Months),R2,0.29676954460130167
POME,Disease Free (Months),R2,-0.5517664017305834
UMAP,Disease Free (Months),R2,0.06150607219195814
POME,Disease Free (Months),R2,-0.07302652537294785
UMAP,Disease Free (Months),R2,0.09547038731694046
POME,Disease Free (Months),R2,0.10873379563606878
UMAP,Disease Free (Months),R2,0.049364196831607976
POME,Disease Free (Months),R2,-1.0171292106783443
UMAP,Disease Free (Months),R2,-0.5538009335932317
POME,Months of disease-specific survival,R2,-0.017973146798682116
UMAP,Months of disease-specific survival,R2,0.007686254129859793
POME,Months of disease-specific survival,R2,0.019114107391848267
UMAP,Months of disease-specific survival,R2,0.19282548740112926
POME,Months of disease-specific survival,R2,0.03063057831831384
UMAP,Months of disease-specific survival,R2,0.040032277926112636
POME,Months of disease-specific survival,R2,0.04993502784881276
UMAP,Months of disease-specific survival,R2,0.24603355161735152
POME,Months of disease-specific survival,R2,0.039147854602811116
UMAP,Months of disease-specific survival,R2,0.10524583090173123
POME,Months of disease-specific survival,R2,-0.5085986035946162
